IES,DEPARTAMENTO,MUNICIPIO,CARACTER,ORIGEN,periodo,DESERTORES,MATRICULADOS,tasa
1107,boyaca,duitama,Universidad,Oficial,2005-1,85.0,1121.0,7.58
1107,boyaca,duitama,Universidad,Oficial,2005-2,98.0,1181.0,8.3
1107,boyaca,duitama,Universidad,Oficial,2006-1,118.0,1248.0,9.46
1107,boyaca,duitama,Universidad,Oficial,2006-2,109.0,1488.0,7.33
1107,boyaca,duitama,Universidad,Oficial,2007-1,88.0,2788.0,3.16
1107,boyaca,duitama,Universidad,Oficial,2007-2,92.0,2789.0,3.3
1107,boyaca,duitama,Universidad,Oficial,2008-1,165.0,2804.0,5.88
1107,boyaca,duitama,Universidad,Oficial,2008-2,145.0,2778.0,5.22
1107,boyaca,duitama,Universidad,Oficial,2009-1,141.0,2730.0,5.16
1107,boyaca,duitama,Universidad,Oficial,2009-2,136.0,2803.0,4.85
1107,boyaca,duitama,Universidad,Oficial,2010-1,110.0,2821.0,3.9
1107,boyaca,duitama,Universidad,Oficial,2010-2,178.0,2731.0,6.52
1107,boyaca,duitama,Universidad,Oficial,2011-1,175.0,2685.0,6.52
1107,boyaca,duitama,Universidad,Oficial,2011-2,144.0,2849.0,5.05
1107,boyaca,duitama,Universidad,Oficial,2012-1,118.0,2629.0,4.49
1107,boyaca,duitama,Universidad,Oficial,2012-2,255.0,2649.0,9.63
1107,boyaca,duitama,Universidad,Oficial,2013-1,132.0,2652.0,4.98
1107,boyaca,duitama,Universidad,Oficial,2013-2,141.0,2719.0,5.19
1107,boyaca,duitama,Universidad,Oficial,2014-1,123.0,2745.0,4.48
1107,boyaca,duitama,Universidad,Oficial,2014-2,109.0,2694.0,4.05
1107,boyaca,duitama,Universidad,Oficial,2015-1,170.0,2721.0,6.25
1107,boyaca,duitama,Universidad,Oficial,2015-2,106.0,2706.0,3.92
1107,boyaca,duitama,Universidad,Oficial,2016-1,155.0,2769.0,5.6
1107,boyaca,duitama,Universidad,Oficial,2016-2,127.0,2767.0,4.59
1107,boyaca,duitama,Universidad,Oficial,2017-1,156.0,2874.0,5.43
1107,boyaca,duitama,Universidad,Oficial,2017-2,114.0,2893.0,3.94
1107,boyaca,duitama,Universidad,Oficial,2018-1,152.0,2933.0,5.18
1107,boyaca,duitama,Universidad,Oficial,2018-2,142.0,2967.0,4.79
1107,boyaca,duitama,Universidad,Oficial,2019-1,132.0,3001.0,4.4
1107,boyaca,duitama,Universidad,Oficial,2019-2,145.0,3053.0,4.75
1107,boyaca,duitama,Universidad,Oficial,2020-1,105.0,3045.0,3.45
1107,boyaca,duitama,Universidad,Oficial,2020-2,131.0,2970.0,4.41
1107,boyaca,duitama,Universidad,Oficial,2021-1,116.0,3012.0,3.85
1107,boyaca,duitama,Universidad,Oficial,2021-2,156.0,3014.0,5.18
1107,boyaca,duitama,Universidad,Oficial,2022-1,149.0,2962.0,5.03
1107,boyaca,duitama,Universidad,Oficial,2022-2,148.0,3009.0,4.92
1107,boyaca,duitama,Universidad,Oficial,2023-1,156.0,3015.0,5.17
1107,boyaca,duitama,Universidad,Oficial,2023-2,115.0,2684.0,4.28
1107,boyaca,duitama,Universidad,Oficial,2024-1,106.0,2439.0,4.35
1107,boyaca,duitama,Universidad,Oficial,2024-2,89.0,2603.0,3.42
1108,boyaca,sogamoso,Universidad,Oficial,1998-1,0.0,152.0,0.0
1108,boyaca,sogamoso,Universidad,Oficial,1998-2,0.0,330.0,0.0
1108,boyaca,sogamoso,Universidad,Oficial,1999-1,8.0,481.0,1.66
1108,boyaca,sogamoso,Universidad,Oficial,1999-2,38.0,603.0,6.3
1108,boyaca,sogamoso,Universidad,Oficial,2000-1,81.0,211.0,38.39
1108,boyaca,sogamoso,Universidad,Oficial,2000-2,146.0,1686.0,8.66
1108,boyaca,sogamoso,Universidad,Oficial,2001-1,31.0,915.0,3.39
1108,boyaca,sogamoso,Universidad,Oficial,2001-2,956.0,1042.0,91.75
1108,boyaca,sogamoso,Universidad,Oficial,2002-1,106.0,1075.0,9.86
1108,boyaca,sogamoso,Universidad,Oficial,2002-2,89.0,1149.0,7.75
1108,boyaca,sogamoso,Universidad,Oficial,2003-1,117.0,1253.0,9.34
1108,boyaca,sogamoso,Universidad,Oficial,2003-2,91.0,1347.0,6.76
1108,boyaca,sogamoso,Universidad,Oficial,2004-1,95.0,1419.0,6.69
1108,boyaca,sogamoso,Universidad,Oficial,2004-2,147.0,1473.0,9.98
1108,boyaca,sogamoso,Universidad,Oficial,2005-1,128.0,1490.0,8.59
1108,boyaca,sogamoso,Universidad,Oficial,2005-2,198.0,1580.0,12.53
1108,boyaca,sogamoso,Universidad,Oficial,2006-1,153.0,1567.0,9.76
1108,boyaca,sogamoso,Universidad,Oficial,2006-2,103.0,2016.0,5.11
1108,boyaca,sogamoso,Universidad,Oficial,2007-1,69.0,2639.0,2.61
1108,boyaca,sogamoso,Universidad,Oficial,2007-2,166.0,2691.0,6.17
1108,boyaca,sogamoso,Universidad,Oficial,2008-1,194.0,2679.0,7.24
1108,boyaca,sogamoso,Universidad,Oficial,2008-2,180.0,2083.0,8.64
1108,boyaca,sogamoso,Universidad,Oficial,2009-1,176.0,2774.0,6.34
1108,boyaca,sogamoso,Universidad,Oficial,2009-2,116.0,2788.0,4.16
1108,boyaca,sogamoso,Universidad,Oficial,2010-1,134.0,2827.0,4.74
1108,boyaca,sogamoso,Universidad,Oficial,2010-2,157.0,2795.0,5.62
1108,boyaca,sogamoso,Universidad,Oficial,2011-1,126.0,2927.0,4.3
1108,boyaca,sogamoso,Universidad,Oficial,2011-2,149.0,2950.0,5.05
1108,boyaca,sogamoso,Universidad,Oficial,2012-1,153.0,2616.0,5.85
1108,boyaca,sogamoso,Universidad,Oficial,2012-2,334.0,2759.0,12.11
1108,boyaca,sogamoso,Universidad,Oficial,2013-1,136.0,2740.0,4.96
1108,boyaca,sogamoso,Universidad,Oficial,2013-2,105.0,2787.0,3.77
1108,boyaca,sogamoso,Universidad,Oficial,2014-1,117.0,2923.0,4.0
1108,boyaca,sogamoso,Universidad,Oficial,2014-2,103.0,3091.0,3.33
1108,boyaca,sogamoso,Universidad,Oficial,2015-1,124.0,3006.0,4.13
1108,boyaca,sogamoso,Universidad,Oficial,2015-2,65.0,3151.0,2.06
1108,boyaca,sogamoso,Universidad,Oficial,2016-1,115.0,3150.0,3.65
1108,boyaca,sogamoso,Universidad,Oficial,2016-2,112.0,3215.0,3.48
1108,boyaca,sogamoso,Universidad,Oficial,2017-1,156.0,3239.0,4.82
1108,boyaca,sogamoso,Universidad,Oficial,2017-2,97.0,3194.0,3.04
1108,boyaca,sogamoso,Universidad,Oficial,2018-1,143.0,3262.0,4.38
1108,boyaca,sogamoso,Universidad,Oficial,2018-2,120.0,3345.0,3.59
1108,boyaca,sogamoso,Universidad,Oficial,2019-1,134.0,3382.0,3.96
1108,boyaca,sogamoso,Universidad,Oficial,2019-2,102.0,3439.0,2.97
1108,boyaca,sogamoso,Universidad,Oficial,2020-1,85.0,3344.0,2.54
1108,boyaca,sogamoso,Universidad,Oficial,2020-2,137.0,3397.0,4.03
1108,boyaca,sogamoso,Universidad,Oficial,2021-1,71.0,3477.0,2.04
1108,boyaca,sogamoso,Universidad,Oficial,2021-2,128.0,3458.0,3.7
1108,boyaca,sogamoso,Universidad,Oficial,2022-1,114.0,3463.0,3.29
1108,boyaca,sogamoso,Universidad,Oficial,2022-2,130.0,3519.0,3.69
1108,boyaca,sogamoso,Universidad,Oficial,2023-1,219.0,3513.0,6.23
1108,boyaca,sogamoso,Universidad,Oficial,2023-2,142.0,3290.0,4.32
1108,boyaca,sogamoso,Universidad,Oficial,2024-1,92.0,3036.0,3.03
1108,boyaca,sogamoso,Universidad,Oficial,2024-2,133.0,3162.0,4.21
1109,boyaca,chiquinquira,Universidad,Oficial,1998-1,0.0,129.0,0.0
1109,boyaca,chiquinquira,Universidad,Oficial,1998-2,0.0,158.0,0.0
1109,boyaca,chiquinquira,Universidad,Oficial,1999-1,22.0,208.0,10.58
1109,boyaca,chiquinquira,Universidad,Oficial,1999-2,18.0,180.0,10.0
1109,boyaca,chiquinquira,Universidad,Oficial,2000-1,65.0,113.0,57.52
1109,boyaca,chiquinquira,Universidad,Oficial,2000-2,42.0,230.0,18.26
1109,boyaca,chiquinquira,Universidad,Oficial,2001-1,9.0,391.0,2.3
1109,boyaca,chiquinquira,Universidad,Oficial,2001-2,21.0,195.0,10.77
1109,boyaca,chiquinquira,Universidad,Oficial,2002-1,128.0,217.0,58.99
1109,boyaca,chiquinquira,Universidad,Oficial,2002-2,17.0,224.0,7.59
1109,boyaca,chiquinquira,Universidad,Oficial,2003-1,24.0,260.0,9.23
1109,boyaca,chiquinquira,Universidad,Oficial,2003-2,12.0,335.0,3.58
1109,boyaca,chiquinquira,Universidad,Oficial,2004-1,17.0,391.0,4.35
1109,boyaca,chiquinquira,Universidad,Oficial,2004-2,26.0,437.0,5.95
1109,boyaca,chiquinquira,Universidad,Oficial,2005-1,27.0,551.0,4.9
1109,boyaca,chiquinquira,Universidad,Oficial,2005-2,21.0,590.0,3.56
1109,boyaca,chiquinquira,Universidad,Oficial,2006-1,47.0,662.0,7.1
1109,boyaca,chiquinquira,Universidad,Oficial,2006-2,27.0,726.0,3.72
1109,boyaca,chiquinquira,Universidad,Oficial,2007-1,52.0,808.0,6.44
1109,boyaca,chiquinquira,Universidad,Oficial,2007-2,53.0,839.0,6.32
1109,boyaca,chiquinquira,Universidad,Oficial,2008-1,68.0,849.0,8.01
1109,boyaca,chiquinquira,Universidad,Oficial,2008-2,56.0,865.0,6.47
1109,boyaca,chiquinquira,Universidad,Oficial,2009-1,70.0,869.0,8.06
1109,boyaca,chiquinquira,Universidad,Oficial,2009-2,65.0,867.0,7.5
1109,boyaca,chiquinquira,Universidad,Oficial,2010-1,55.0,885.0,6.21
1109,boyaca,chiquinquira,Universidad,Oficial,2010-2,63.0,847.0,7.44
1109,boyaca,chiquinquira,Universidad,Oficial,2011-1,49.0,911.0,5.38
1109,boyaca,chiquinquira,Universidad,Oficial,2011-2,50.0,961.0,5.2
1109,boyaca,chiquinquira,Universidad,Oficial,2012-1,55.0,943.0,5.83
1109,boyaca,chiquinquira,Universidad,Oficial,2012-2,85.0,956.0,8.89
1109,boyaca,chiquinquira,Universidad,Oficial,2013-1,44.0,946.0,4.65
1109,boyaca,chiquinquira,Universidad,Oficial,2013-2,53.0,976.0,5.43
1109,boyaca,chiquinquira,Universidad,Oficial,2014-1,39.0,954.0,4.09
1109,boyaca,chiquinquira,Universidad,Oficial,2014-2,49.0,919.0,5.33
1109,boyaca,chiquinquira,Universidad,Oficial,2015-1,66.0,905.0,7.29
1109,boyaca,chiquinquira,Universidad,Oficial,2015-2,52.0,902.0,5.76
1109,boyaca,chiquinquira,Universidad,Oficial,2016-1,37.0,890.0,4.16
1109,boyaca,chiquinquira,Universidad,Oficial,2016-2,44.0,853.0,5.16
1109,boyaca,chiquinquira,Universidad,Oficial,2017-1,71.0,829.0,8.56
1109,boyaca,chiquinquira,Universidad,Oficial,2017-2,52.0,829.0,6.27
1109,boyaca,chiquinquira,Universidad,Oficial,2018-1,57.0,845.0,6.75
1109,boyaca,chiquinquira,Universidad,Oficial,2018-2,48.0,880.0,5.45
1109,boyaca,chiquinquira,Universidad,Oficial,2019-1,41.0,855.0,4.8
1109,boyaca,chiquinquira,Universidad,Oficial,2019-2,70.0,873.0,8.02
1109,boyaca,chiquinquira,Universidad,Oficial,2020-1,38.0,843.0,4.51
1109,boyaca,chiquinquira,Universidad,Oficial,2020-2,50.0,855.0,5.85
1109,boyaca,chiquinquira,Universidad,Oficial,2021-1,17.0,967.0,1.76
1109,boyaca,chiquinquira,Universidad,Oficial,2021-2,62.0,824.0,7.52
1109,boyaca,chiquinquira,Universidad,Oficial,2022-1,164.0,780.0,21.03
1109,boyaca,chiquinquira,Universidad,Oficial,2022-2,71.0,786.0,9.03
1109,boyaca,chiquinquira,Universidad,Oficial,2023-1,86.0,788.0,10.91
1109,boyaca,chiquinquira,Universidad,Oficial,2023-2,51.0,705.0,7.23
1109,boyaca,chiquinquira,Universidad,Oficial,2024-1,32.0,652.0,4.91
1109,boyaca,chiquinquira,Universidad,Oficial,2024-2,43.0,691.0,6.22
1112,caldas,manizales,Universidad,Oficial,1999-1,0.0,1.0,0.0
1112,caldas,manizales,Universidad,Oficial,1999-2,0.0,1.0,0.0
1112,caldas,manizales,Universidad,Oficial,2000-1,0.0,1.0,0.0
1112,caldas,manizales,Universidad,Oficial,2000-2,0.0,1.0,0.0
1112,caldas,manizales,Universidad,Oficial,2001-1,0.0,1.0,0.0
1112,caldas,manizales,Universidad,Oficial,2001-2,0.0,1.0,0.0
1112,caldas,manizales,Universidad,Oficial,2002-1,0.0,601.0,0.0
1112,caldas,manizales,Universidad,Oficial,2002-2,0.0,1059.0,0.0
1112,caldas,manizales,Universidad,Oficial,2003-1,94.0,1345.0,6.99
1112,caldas,manizales,Universidad,Oficial,2003-2,198.0,1637.0,12.1
1112,caldas,manizales,Universidad,Oficial,2004-1,171.0,1759.0,9.72
1112,caldas,manizales,Universidad,Oficial,2004-2,291.0,1883.0,15.45
1112,caldas,manizales,Universidad,Oficial,2005-1,271.0,2030.0,13.35
1112,caldas,manizales,Universidad,Oficial,2005-2,456.0,1904.0,23.95
1112,caldas,manizales,Universidad,Oficial,2006-1,507.0,2594.0,19.55
1112,caldas,manizales,Universidad,Oficial,2006-2,529.0,2905.0,18.21
1112,caldas,manizales,Universidad,Oficial,2007-1,537.0,3724.0,14.42
1112,caldas,manizales,Universidad,Oficial,2007-2,499.0,4422.0,11.28
1112,caldas,manizales,Universidad,Oficial,2008-1,413.0,4685.0,8.82
1112,caldas,manizales,Universidad,Oficial,2008-2,628.0,5496.0,11.43
1112,caldas,manizales,Universidad,Oficial,2009-1,407.0,5952.0,6.84
1112,caldas,manizales,Universidad,Oficial,2009-2,533.0,6502.0,8.2
1112,caldas,manizales,Universidad,Oficial,2010-1,514.0,7020.0,7.32
1112,caldas,manizales,Universidad,Oficial,2010-2,653.0,7959.0,8.2
1112,caldas,manizales,Universidad,Oficial,2011-1,540.0,8736.0,6.18
1112,caldas,manizales,Universidad,Oficial,2011-2,576.0,9385.0,6.14
1112,caldas,manizales,Universidad,Oficial,2012-1,579.0,9798.0,5.91
1112,caldas,manizales,Universidad,Oficial,2012-2,713.0,10106.0,7.06
1112,caldas,manizales,Universidad,Oficial,2013-1,667.0,10456.0,6.38
1112,caldas,manizales,Universidad,Oficial,2013-2,564.0,11164.0,5.05
1112,caldas,manizales,Universidad,Oficial,2014-1,476.0,10983.0,4.33
1112,caldas,manizales,Universidad,Oficial,2014-2,783.0,10759.0,7.28
1112,caldas,manizales,Universidad,Oficial,2015-1,639.0,11621.0,5.5
1112,caldas,manizales,Universidad,Oficial,2015-2,529.0,11465.0,4.61
1112,caldas,manizales,Universidad,Oficial,2016-1,710.0,12051.0,5.89
1112,caldas,manizales,Universidad,Oficial,2016-2,628.0,11672.0,5.38
1112,caldas,manizales,Universidad,Oficial,2017-1,1042.0,12155.0,8.57
1112,caldas,manizales,Universidad,Oficial,2017-2,885.0,12902.0,6.86
1112,caldas,manizales,Universidad,Oficial,2018-1,743.0,13364.0,5.56
1112,caldas,manizales,Universidad,Oficial,2018-2,888.0,13290.0,6.68
1112,caldas,manizales,Universidad,Oficial,2019-1,690.0,13135.0,5.25
1112,caldas,manizales,Universidad,Oficial,2019-2,988.0,13022.0,7.59
1112,caldas,manizales,Universidad,Oficial,2020-1,717.0,12687.0,5.65
1112,caldas,manizales,Universidad,Oficial,2020-2,1518.0,3546.0,42.81
1112,caldas,manizales,Universidad,Oficial,2021-1,1410.0,12181.0,11.58
1112,caldas,manizales,Universidad,Oficial,2021-2,443.0,11751.0,3.77
1112,caldas,manizales,Universidad,Oficial,2022-1,1321.0,11330.0,11.66
1112,caldas,manizales,Universidad,Oficial,2022-2,1293.0,11833.0,10.93
1112,caldas,manizales,Universidad,Oficial,2023-1,664.0,12116.0,5.48
1112,caldas,manizales,Universidad,Oficial,2023-2,868.0,12897.0,6.73
1112,caldas,manizales,Universidad,Oficial,2024-1,528.0,10742.0,4.92
1112,caldas,manizales,Universidad,Oficial,2024-2,979.0,11049.0,8.86
1113,cordoba,monteria,Universidad,Oficial,1998-1,0.0,2060.0,0.0
1113,cordoba,monteria,Universidad,Oficial,1998-2,0.0,1827.0,0.0
1113,cordoba,monteria,Universidad,Oficial,1999-1,315.0,2166.0,14.54
1113,cordoba,monteria,Universidad,Oficial,1999-2,74.0,2344.0,3.16
1113,cordoba,monteria,Universidad,Oficial,2000-1,167.0,2649.0,6.3
1113,cordoba,monteria,Universidad,Oficial,2000-2,226.0,2757.0,8.2
1113,cordoba,monteria,Universidad,Oficial,2001-1,282.0,2630.0,10.72
1113,cordoba,monteria,Universidad,Oficial,2001-2,301.0,2637.0,11.41
1113,cordoba,monteria,Universidad,Oficial,2002-1,350.0,2291.0,15.28
1113,cordoba,monteria,Universidad,Oficial,2002-2,665.0,2654.0,25.06
1113,cordoba,monteria,Universidad,Oficial,2003-1,260.0,3060.0,8.5
1113,cordoba,monteria,Universidad,Oficial,2003-2,316.0,3704.0,8.53
1113,cordoba,monteria,Universidad,Oficial,2004-1,379.0,3640.0,10.41
1113,cordoba,monteria,Universidad,Oficial,2004-2,882.0,3931.0,22.44
1113,cordoba,monteria,Universidad,Oficial,2005-1,476.0,4503.0,10.57
1113,cordoba,monteria,Universidad,Oficial,2005-2,663.0,4423.0,14.99
1113,cordoba,monteria,Universidad,Oficial,2006-1,505.0,5049.0,10.0
1113,cordoba,monteria,Universidad,Oficial,2006-2,507.0,5307.0,9.55
1113,cordoba,monteria,Universidad,Oficial,2007-1,552.0,6210.0,8.89
1113,cordoba,monteria,Universidad,Oficial,2007-2,495.0,6538.0,7.57
1113,cordoba,monteria,Universidad,Oficial,2008-1,739.0,6985.0,10.58
1113,cordoba,monteria,Universidad,Oficial,2008-2,672.0,7098.0,9.47
1113,cordoba,monteria,Universidad,Oficial,2009-1,825.0,7760.0,10.63
1113,cordoba,monteria,Universidad,Oficial,2009-2,689.0,8279.0,8.32
1113,cordoba,monteria,Universidad,Oficial,2010-1,767.0,9157.0,8.38
1113,cordoba,monteria,Universidad,Oficial,2010-2,713.0,9297.0,7.67
1113,cordoba,monteria,Universidad,Oficial,2011-1,882.0,9662.0,9.13
1113,cordoba,monteria,Universidad,Oficial,2011-2,804.0,10011.0,8.03
1113,cordoba,monteria,Universidad,Oficial,2012-1,815.0,10469.0,7.78
1113,cordoba,monteria,Universidad,Oficial,2012-2,962.0,10842.0,8.87
1113,cordoba,monteria,Universidad,Oficial,2013-1,840.0,11943.0,7.03
1113,cordoba,monteria,Universidad,Oficial,2013-2,586.0,12456.0,4.7
1113,cordoba,monteria,Universidad,Oficial,2014-1,581.0,12948.0,4.49
1113,cordoba,monteria,Universidad,Oficial,2014-2,948.0,13028.0,7.28
1113,cordoba,monteria,Universidad,Oficial,2015-1,882.0,13324.0,6.62
1113,cordoba,monteria,Universidad,Oficial,2015-2,812.0,13332.0,6.09
1113,cordoba,monteria,Universidad,Oficial,2016-1,1016.0,13752.0,7.39
1113,cordoba,monteria,Universidad,Oficial,2016-2,857.0,12741.0,6.73
1113,cordoba,monteria,Universidad,Oficial,2017-1,1520.0,13475.0,11.28
1113,cordoba,monteria,Universidad,Oficial,2017-2,903.0,14385.0,6.28
1113,cordoba,monteria,Universidad,Oficial,2018-1,626.0,15164.0,4.13
1113,cordoba,monteria,Universidad,Oficial,2018-2,869.0,15866.0,5.48
1113,cordoba,monteria,Universidad,Oficial,2019-1,760.0,15409.0,4.93
1113,cordoba,monteria,Universidad,Oficial,2019-2,1284.0,11845.0,10.84
1113,cordoba,monteria,Universidad,Oficial,2020-1,1216.0,15399.0,7.9
1113,cordoba,monteria,Universidad,Oficial,2020-2,493.0,16181.0,3.05
1113,cordoba,monteria,Universidad,Oficial,2021-1,371.0,16541.0,2.24
1113,cordoba,monteria,Universidad,Oficial,2021-2,500.0,16059.0,3.11
1113,cordoba,monteria,Universidad,Oficial,2022-1,784.0,15667.0,5.0
1113,cordoba,monteria,Universidad,Oficial,2022-2,673.0,15136.0,4.45
1113,cordoba,monteria,Universidad,Oficial,2023-1,554.0,14396.0,3.85
1113,cordoba,monteria,Universidad,Oficial,2023-2,545.0,13753.0,3.96
1113,cordoba,monteria,Universidad,Oficial,2024-1,441.0,12135.0,3.63
1113,cordoba,monteria,Universidad,Oficial,2024-2,456.0,12127.0,3.76
1114,huila,neiva,Universidad,Oficial,1998-1,0.0,1079.0,0.0
1114,huila,neiva,Universidad,Oficial,1998-2,0.0,1238.0,0.0
1114,huila,neiva,Universidad,Oficial,1999-1,177.0,1678.0,10.55
1114,huila,neiva,Universidad,Oficial,1999-2,163.0,1819.0,8.96
1114,huila,neiva,Universidad,Oficial,2000-1,175.0,2358.0,7.42
1114,huila,neiva,Universidad,Oficial,2000-2,138.0,2216.0,6.23
1114,huila,neiva,Universidad,Oficial,2001-1,247.0,2772.0,8.91
1114,huila,neiva,Universidad,Oficial,2001-2,135.0,2890.0,4.67
1114,huila,neiva,Universidad,Oficial,2002-1,174.0,3444.0,5.05
1114,huila,neiva,Universidad,Oficial,2002-2,162.0,3430.0,4.72
1114,huila,neiva,Universidad,Oficial,2003-1,318.0,3644.0,8.73
1114,huila,neiva,Universidad,Oficial,2003-2,257.0,3659.0,7.02
1114,huila,neiva,Universidad,Oficial,2004-1,226.0,3939.0,5.74
1114,huila,neiva,Universidad,Oficial,2004-2,264.0,3972.0,6.65
1114,huila,neiva,Universidad,Oficial,2005-1,294.0,4154.0,7.08
1114,huila,neiva,Universidad,Oficial,2005-2,269.0,4309.0,6.24
1114,huila,neiva,Universidad,Oficial,2006-1,278.0,4509.0,6.17
1114,huila,neiva,Universidad,Oficial,2006-2,270.0,4590.0,5.88
1114,huila,neiva,Universidad,Oficial,2007-1,269.0,5034.0,5.34
1114,huila,neiva,Universidad,Oficial,2007-2,264.0,5305.0,4.98
1114,huila,neiva,Universidad,Oficial,2008-1,289.0,5674.0,5.09
1114,huila,neiva,Universidad,Oficial,2008-2,280.0,6269.0,4.47
1114,huila,neiva,Universidad,Oficial,2009-1,297.0,6961.0,4.27
1114,huila,neiva,Universidad,Oficial,2009-2,335.0,7107.0,4.71
1114,huila,neiva,Universidad,Oficial,2010-1,485.0,7672.0,6.32
1114,huila,neiva,Universidad,Oficial,2010-2,389.0,7950.0,4.89
1114,huila,neiva,Universidad,Oficial,2011-1,478.0,8409.0,5.68
1114,huila,neiva,Universidad,Oficial,2011-2,604.0,8700.0,6.94
1114,huila,neiva,Universidad,Oficial,2012-1,513.0,9116.0,5.63
1114,huila,neiva,Universidad,Oficial,2012-2,592.0,9418.0,6.29
1114,huila,neiva,Universidad,Oficial,2013-1,528.0,9643.0,5.48
1114,huila,neiva,Universidad,Oficial,2013-2,575.0,9633.0,5.97
1114,huila,neiva,Universidad,Oficial,2014-1,857.0,9145.0,9.37
1114,huila,neiva,Universidad,Oficial,2014-2,1317.0,9327.0,14.12
1114,huila,neiva,Universidad,Oficial,2015-1,638.0,10036.0,6.36
1114,huila,neiva,Universidad,Oficial,2015-2,514.0,10490.0,4.9
1114,huila,neiva,Universidad,Oficial,2016-1,731.0,10743.0,6.8
1114,huila,neiva,Universidad,Oficial,2016-2,990.0,10852.0,9.12
1114,huila,neiva,Universidad,Oficial,2017-1,750.0,11443.0,6.55
1114,huila,neiva,Universidad,Oficial,2017-2,713.0,11396.0,6.26
1114,huila,neiva,Universidad,Oficial,2018-1,852.0,11748.0,7.25
1114,huila,neiva,Universidad,Oficial,2018-2,805.0,11969.0,6.73
1114,huila,neiva,Universidad,Oficial,2019-1,695.0,12217.0,5.69
1114,huila,neiva,Universidad,Oficial,2019-2,865.0,12025.0,7.19
1114,huila,neiva,Universidad,Oficial,2020-1,884.0,12336.0,7.17
1114,huila,neiva,Universidad,Oficial,2020-2,919.0,12825.0,7.17
1114,huila,neiva,Universidad,Oficial,2021-1,737.0,13116.0,5.62
1114,huila,neiva,Universidad,Oficial,2021-2,1342.0,12894.0,10.41
1114,huila,neiva,Universidad,Oficial,2022-1,994.0,13645.0,7.28
1114,huila,neiva,Universidad,Oficial,2022-2,1032.0,13188.0,7.83
1114,huila,neiva,Universidad,Oficial,2023-1,1057.0,13600.0,7.77
1114,huila,neiva,Universidad,Oficial,2023-2,793.0,13555.0,5.85
1114,huila,neiva,Universidad,Oficial,2024-1,1043.0,11945.0,8.73
1114,huila,neiva,Universidad,Oficial,2024-2,1064.0,11831.0,8.99
1115,caqueta,florencia,Universidad,Oficial,1998-1,0.0,1173.0,0.0
1115,caqueta,florencia,Universidad,Oficial,1998-2,0.0,1195.0,0.0
1115,caqueta,florencia,Universidad,Oficial,1999-1,97.0,1486.0,6.53
1115,caqueta,florencia,Universidad,Oficial,1999-2,22.0,1641.0,1.34
1115,caqueta,florencia,Universidad,Oficial,2000-1,101.0,1835.0,5.5
1115,caqueta,florencia,Universidad,Oficial,2000-2,165.0,2006.0,8.23
1115,caqueta,florencia,Universidad,Oficial,2001-1,255.0,2244.0,11.36
1115,caqueta,florencia,Universidad,Oficial,2001-2,271.0,2163.0,12.53
1115,caqueta,florencia,Universidad,Oficial,2002-1,277.0,2230.0,12.42
1115,caqueta,florencia,Universidad,Oficial,2002-2,214.0,2212.0,9.67
1115,caqueta,florencia,Universidad,Oficial,2003-1,236.0,2323.0,10.16
1115,caqueta,florencia,Universidad,Oficial,2003-2,213.0,2331.0,9.14
1115,caqueta,florencia,Universidad,Oficial,2004-1,234.0,2343.0,9.99
1115,caqueta,florencia,Universidad,Oficial,2004-2,282.0,2536.0,11.12
1115,caqueta,florencia,Universidad,Oficial,2005-1,305.0,3156.0,9.66
1115,caqueta,florencia,Universidad,Oficial,2005-2,267.0,3302.0,8.09
1115,caqueta,florencia,Universidad,Oficial,2006-1,377.0,3345.0,11.27
1115,caqueta,florencia,Universidad,Oficial,2006-2,546.0,2782.0,19.63
1115,caqueta,florencia,Universidad,Oficial,2007-1,592.0,3486.0,16.98
