lag4,lag3,lag2,lag1,semestre,CARACTER,ORIGEN,DEPARTAMENTO,MUNICIPIO
14.44,21.53,11.63,15.67,1,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
0.0,0.0,8.82,0.0,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
0.0,8.82,0.0,2.78,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
8.82,0.0,2.78,0.0,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
0.0,2.78,0.0,4.26,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
2.78,0.0,4.26,1.11,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
0.0,4.26,1.11,2.86,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
4.26,1.11,2.86,1.54,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
1.11,2.86,1.54,4.58,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
2.86,1.54,4.58,2.74,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
1.54,4.58,2.74,3.4,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
4.58,2.74,3.4,8.82,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
2.74,3.4,8.82,7.27,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
3.4,8.82,7.27,5.56,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
8.82,7.27,5.56,5.13,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
7.27,5.56,5.13,9.8,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
5.56,5.13,9.8,10.0,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
5.13,9.8,10.0,3.26,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
9.8,10.0,3.26,1.14,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
10.0,3.26,1.14,4.94,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
3.26,1.14,4.94,3.37,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
1.14,4.94,3.37,4.65,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
4.94,3.37,4.65,7.83,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
3.37,4.65,7.83,2.61,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
4.65,7.83,2.61,12.61,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
7.83,2.61,12.61,12.8,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
2.61,12.61,12.8,6.47,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
12.61,12.8,6.47,11.36,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
12.8,6.47,11.36,14.69,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
6.47,11.36,14.69,11.03,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
11.36,14.69,11.03,8.54,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
14.69,11.03,8.54,8.05,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
11.03,8.54,8.05,10.81,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
8.54,8.05,10.81,12.34,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
8.05,10.81,12.34,11.46,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
10.81,12.34,11.46,10.99,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
12.34,11.46,10.99,3.87,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
11.46,10.99,3.87,8.11,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
10.99,3.87,8.11,5.14,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
3.87,8.11,5.14,12.15,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,medellin
0.0,0.0,19.74,0.49,1,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
0.0,19.74,0.49,0.81,2,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
19.74,0.49,0.81,1.14,1,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
0.49,0.81,1.14,1.23,2,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
0.81,1.14,1.23,0.56,1,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
1.14,1.23,0.56,1.3,2,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
1.23,0.56,1.3,1.62,1,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
0.56,1.3,1.62,0.85,2,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
1.3,1.62,0.85,0.97,1,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
1.62,0.85,0.97,2.32,2,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
0.85,0.97,2.32,2.35,1,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
0.97,2.32,2.35,5.91,2,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
2.32,2.35,5.91,5.79,1,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
2.35,5.91,5.79,5.54,2,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
5.91,5.79,5.54,8.37,1,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
5.79,5.54,8.37,7.15,2,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
5.54,8.37,7.15,13.39,1,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
8.37,7.15,13.39,7.28,2,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
7.15,13.39,7.28,6.66,1,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
13.39,7.28,6.66,7.7,2,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
7.28,6.66,7.7,6.59,1,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
6.66,7.7,6.59,7.94,2,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
7.7,6.59,7.94,10.64,1,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
6.59,7.94,10.64,8.43,2,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
7.94,10.64,8.43,7.14,1,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
10.64,8.43,7.14,6.85,2,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
8.43,7.14,6.85,7.97,1,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
7.14,6.85,7.97,9.01,2,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
6.85,7.97,9.01,6.76,1,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
7.97,9.01,6.76,6.08,2,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
9.01,6.76,6.08,6.15,1,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
6.76,6.08,6.15,6.16,2,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
6.08,6.15,6.16,6.27,1,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
6.15,6.16,6.27,4.69,2,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
6.16,6.27,4.69,5.49,1,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
6.27,4.69,5.49,7.01,2,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
4.69,5.49,7.01,9.35,1,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
5.49,7.01,9.35,6.69,2,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
7.01,9.35,6.69,8.53,1,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
9.35,6.69,8.53,9.71,2,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
6.69,8.53,9.71,7.95,1,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
8.53,9.71,7.95,8.42,2,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
9.71,7.95,8.42,8.91,1,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
7.95,8.42,8.91,8.08,2,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
8.42,8.91,8.08,8.92,1,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
8.91,8.08,8.92,11.69,2,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
8.08,8.92,11.69,7.73,1,Institución universitaria/Escuela Tecnológica,No oficial,risaralda,pereira
0.0,0.0,0.0,0.0,1,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
0.0,0.0,0.0,0.85,2,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
0.0,0.0,0.85,7.1,1,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
0.0,0.85,7.1,2.61,2,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
0.85,7.1,2.61,5.62,1,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
7.1,2.61,5.62,14.79,2,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
2.61,5.62,14.79,7.18,1,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
5.62,14.79,7.18,5.45,2,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
14.79,7.18,5.45,10.93,1,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
7.18,5.45,10.93,13.51,2,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
5.45,10.93,13.51,11.74,1,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
10.93,13.51,11.74,7.67,2,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
13.51,11.74,7.67,10.75,1,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
11.74,7.67,10.75,11.0,2,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
7.67,10.75,11.0,7.02,1,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
10.75,11.0,7.02,11.42,2,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
11.0,7.02,11.42,9.86,1,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
7.02,11.42,9.86,10.57,2,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
11.42,9.86,10.57,9.69,1,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
9.86,10.57,9.69,11.08,2,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
10.57,9.69,11.08,9.72,1,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
9.69,11.08,9.72,9.19,2,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
11.08,9.72,9.19,8.61,1,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
9.72,9.19,8.61,7.69,2,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
9.19,8.61,7.69,9.74,1,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
8.61,7.69,9.74,11.08,2,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
7.69,9.74,11.08,13.33,1,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
9.74,11.08,13.33,11.23,2,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
11.08,13.33,11.23,11.74,1,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
13.33,11.23,11.74,11.33,2,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
11.23,11.74,11.33,15.54,1,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
11.74,11.33,15.54,10.5,2,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
11.33,15.54,10.5,11.59,1,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
15.54,10.5,11.59,11.41,2,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
10.5,11.59,11.41,11.67,1,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
11.59,11.41,11.67,17.19,2,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
11.41,11.67,17.19,16.84,1,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
11.67,17.19,16.84,17.94,2,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
17.19,16.84,17.94,12.93,1,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
16.84,17.94,12.93,12.66,2,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
17.94,12.93,12.66,14.74,1,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
0.0,0.0,20.45,64.71,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
0.0,20.45,64.71,25.0,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
20.45,64.71,25.0,17.39,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
64.71,25.0,17.39,36.0,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
25.0,17.39,36.0,15.38,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
17.39,36.0,15.38,0.0,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
36.0,15.38,0.0,0.0,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
15.38,0.0,0.0,26.47,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
0.0,0.0,26.47,5.36,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
0.0,26.47,5.36,2.94,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
26.47,5.36,2.94,25.0,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
5.36,2.94,25.0,25.71,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
2.94,25.0,25.71,19.05,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
25.0,25.71,19.05,16.67,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
25.71,19.05,16.67,20.0,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
19.05,16.67,20.0,12.0,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
16.67,20.0,12.0,0.0,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
20.0,12.0,0.0,0.0,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
12.0,0.0,0.0,18.52,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
0.0,0.0,18.52,25.0,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
0.0,18.52,25.0,28.57,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
18.52,25.0,28.57,8.11,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
25.0,28.57,8.11,8.14,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
28.57,8.11,8.14,0.9,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
8.11,8.14,0.9,12.06,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
8.14,0.9,12.06,8.7,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
0.9,12.06,8.7,8.42,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
12.06,8.7,8.42,14.61,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
8.7,8.42,14.61,11.38,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
8.42,14.61,11.38,15.77,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
14.61,11.38,15.77,14.78,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
11.38,15.77,14.78,15.95,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
15.77,14.78,15.95,17.94,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
14.78,15.95,17.94,16.93,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
15.95,17.94,16.93,14.98,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
17.94,16.93,14.98,16.55,2,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
16.93,14.98,16.55,22.82,1,Institución universitaria/Escuela Tecnológica,No oficial,antioquia,apartado
0.0,0.0,14.29,4.76,1,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
0.0,14.29,4.76,17.33,2,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
14.29,4.76,17.33,10.99,1,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
4.76,17.33,10.99,5.31,2,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
17.33,10.99,5.31,0.8,1,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
10.99,5.31,0.8,6.92,2,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
5.31,0.8,6.92,15.11,1,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
0.8,6.92,15.11,5.7,2,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
6.92,15.11,5.7,2.76,1,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
15.11,5.7,2.76,14.39,2,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
5.7,2.76,14.39,10.79,1,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
2.76,14.39,10.79,6.43,2,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
14.39,10.79,6.43,3.55,1,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
10.79,6.43,3.55,8.45,2,Institución universitaria/Escuela Tecnológica,No oficial,bogota d c,bogota dc
